		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	Heat	Cool	In 	In	In 	In 	In 	In Air	Temp	Hum		Wind	Wind	ISS 	Arc.
01/28/22	12:00 a	3.0	3.2	2.9	89	1.4	0.4	WSW	0.27	1.8	WSW	3.0	2.9	2.9	---	1030.2	0.00	0.0	---	---	---	0.106	0.000	6.7	48	-3.5	6.1	9.17	1.2771	---	---	0.00	208	6	100.0	10
01/28/22	12:10 a	2.9	2.9	2.9	89	1.3	0.4	W	0.27	1.3	W	2.9	2.9	2.9	---	1030.1	0.00	0.0	---	---	---	0.107	0.000	6.6	48	-3.6	5.9	9.17	1.2775	---	---	0.00	206	6	100.0	10
01/28/22	12:20 a	2.9	3.0	2.9	88	1.2	0.0	WSW	0.00	0.9	WSW	2.9	2.9	2.9	---	1030.1	0.00	0.0	---	---	---	0.107	0.000	6.5	48	-3.7	5.8	9.18	1.2781	---	---	0.00	205	6	100.0	10
01/28/22	12:30 a	2.9	2.9	2.8	88	1.1	0.0	W	0.00	0.9	W	2.9	2.8	2.8	---	1030.2	0.00	0.0	---	---	---	0.107	0.000	6.4	48	-3.8	5.7	9.18	1.2787	---	---	0.00	208	6	100.0	10
01/28/22	12:40 a	2.8	2.8	2.7	88	1.0	0.0	---	0.00	0.0	---	2.8	2.7	2.7	---	1030.1	0.00	0.0	---	---	---	0.108	0.000	6.3	48	-3.9	5.7	9.18	1.2789	---	---	0.00	208	6	100.0	10
01/28/22	12:50 a	2.8	2.8	2.7	88	1.0	0.0	---	0.00	0.0	---	2.8	2.7	2.7	---	1030.0	0.00	0.0	---	---	---	0.108	0.000	6.2	49	-3.7	5.6	9.29	1.2792	---	---	0.00	207	6	100.0	10
01/28/22	1:00 a	2.8	2.8	2.8	87	0.9	0.0	---	0.00	0.0	---	2.8	2.7	2.7	---	1029.9	0.00	0.0	---	---	---	0.108	0.000	6.2	49	-3.8	5.6	9.29	1.2794	---	---	0.00	206	6	100.0	10
01/28/22	1:10 a	2.8	2.8	2.8	87	0.8	0.0	---	0.00	0.0	---	2.8	2.7	2.7	---	1030.1	0.00	0.0	---	---	---	0.108	0.000	6.1	49	-3.9	5.4	9.29	1.2802	---	---	0.00	209	6	100.0	10
01/28/22	1:20 a	2.7	2.8	2.6	88	0.9	0.0	---	0.00	0.0	---	2.7	2.7	2.7	---	1029.9	0.00	0.0	---	---	---	0.108	0.000	6.0	49	-3.9	5.4	9.29	1.2803	---	---	0.00	209	6	100.0	10
01/28/22	1:30 a	2.5	2.6	2.3	87	0.6	0.0	---	0.00	0.0	---	2.5	2.4	2.4	---	1030.1	0.00	0.0	---	---	---	0.110	0.000	5.9	49	-4.0	5.3	9.30	1.2810	---	---	0.00	208	6	100.0	10
01/28/22	1:40 a	2.4	2.4	2.3	89	0.8	0.0	---	0.00	0.0	---	2.4	2.3	2.3	---	1029.9	0.00	0.0	---	---	---	0.111	0.000	5.8	49	-4.1	5.2	9.30	1.2813	---	---	0.00	209	6	100.0	10
01/28/22	1:50 a	2.5	2.6	2.4	89	0.9	0.0	---	0.00	0.0	---	2.5	2.4	2.4	---	1029.9	0.00	0.0	---	---	---	0.110	0.000	5.7	49	-4.2	5.1	9.30	1.2816	---	---	0.00	208	6	100.0	10
01/28/22	2:00 a	2.7	2.8	2.6	88	0.9	0.0	---	0.00	0.0	---	2.7	2.7	2.7	---	1029.9	0.00	0.0	---	---	---	0.108	0.000	5.7	50	-4.0	5.1	9.51	1.2817	---	---	0.00	207	6	100.0	10
01/28/22	2:10 a	2.7	2.8	2.6	87	0.8	0.0	---	0.00	0.0	---	2.7	2.6	2.6	---	1030.0	0.00	0.0	---	---	---	0.108	0.000	5.6	50	-4.1	4.9	9.51	1.2824	---	---	0.00	208	6	100.0	10
01/28/22	2:20 a	2.4	2.6	2.2	87	0.4	0.0	---	0.00	0.0	---	2.4	2.3	2.3	---	1030.0	0.00	0.0	---	---	---	0.111	0.000	5.5	50	-4.1	4.9	9.51	1.2828	---	---	0.00	206	6	100.0	10
01/28/22	2:30 a	2.0	2.2	1.8	88	0.2	0.0	---	0.00	0.0	---	2.0	1.9	1.9	---	1030.1	0.00	0.0	---	---	---	0.113	0.000	5.4	50	-4.2	4.8	9.51	1.2832	---	---	0.00	207	6	100.0	10
01/28/22	2:40 a	1.8	1.8	1.7	89	0.2	0.0	---	0.00	0.0	---	1.8	1.7	1.7	---	1030.0	0.00	0.0	---	---	---	0.115	0.000	5.3	50	-4.3	4.7	9.52	1.2836	---	---	0.00	207	6	100.0	10
01/28/22	2:50 a	1.7	1.8	1.7	89	0.1	0.0	---	0.00	0.0	---	1.7	1.7	1.7	---	1030.0	0.00	0.0	---	---	---	0.115	0.000	5.3	50	-4.3	4.7	9.52	1.2838	---	---	0.00	209	6	100.0	10
01/28/22	3:00 a	1.7	1.9	1.7	90	0.3	0.0	---	0.00	0.0	---	1.7	1.7	1.7	---	1029.8	0.00	0.0	---	---	---	0.115	0.000	5.2	50	-4.4	4.6	9.52	1.2839	---	---	0.00	207	6	100.0	10
01/28/22	3:10 a	2.1	2.3	1.9	88	0.3	0.4	ENE	0.27	1.8	ENE	2.1	2.1	2.1	---	1029.7	0.00	0.0	---	---	---	0.113	0.000	5.2	50	-4.4	4.6	9.52	1.2841	---	---	0.00	207	6	100.0	10
01/28/22	3:20 a	2.3	2.3	2.2	87	0.3	0.4	ENE	0.27	1.3	ENE	2.3	2.2	2.2	---	1029.6	0.00	0.0	---	---	---	0.111	0.000	5.1	51	-4.2	4.5	9.70	1.2841	---	---	0.00	208	6	100.0	10
01/28/22	3:30 a	2.3	2.3	2.2	87	0.3	0.0	---	0.00	0.0	---	2.3	2.2	2.2	---	1029.6	0.00	0.0	---	---	---	0.111	0.000	5.1	51	-4.3	4.4	9.71	1.2844	---	---	0.00	207	6	100.0	10
01/28/22	3:40 a	2.3	2.3	2.3	86	0.2	0.0	---	0.00	0.0	---	2.3	2.2	2.2	---	1029.5	0.00	0.0	---	---	---	0.111	0.000	5.0	51	-4.3	4.4	9.71	1.2844	---	---	0.00	208	6	100.0	10
01/28/22	3:50 a	2.3	2.3	2.2	86	0.2	0.0	NE	0.00	0.4	NE	2.3	2.2	2.2	---	1029.4	0.00	0.0	---	---	---	0.111	0.000	4.9	51	-4.4	4.3	9.71	1.2846	---	---	0.00	206	6	100.0	10
01/28/22	4:00 a	2.1	2.2	1.9	86	-0.0	0.0	---	0.00	0.0	---	2.1	1.9	1.9	---	1029.4	0.00	0.0	---	---	---	0.113	0.000	4.9	51	-4.4	4.3	9.72	1.2849	---	---	0.00	209	6	100.0	10
01/28/22	4:10 a	1.7	1.9	1.4	88	-0.1	0.0	---	0.00	0.0	---	1.7	1.6	1.6	---	1029.3	0.00	0.0	---	---	---	0.116	0.000	4.8	51	-4.5	4.2	9.72	1.2850	---	---	0.00	207	6	100.0	10
01/28/22	4:20 a	1.4	1.5	1.3	88	-0.3	0.0	---	0.00	0.0	---	1.4	1.3	1.3	---	1029.2	0.00	0.0	---	---	---	0.117	0.000	4.8	51	-4.5	4.2	9.73	1.2852	---	---	0.00	206	6	100.0	10
01/28/22	4:30 a	1.4	1.4	1.4	88	-0.3	0.0	---	0.00	0.0	---	1.4	1.3	1.3	---	1029.2	0.00	0.0	---	---	---	0.117	0.000	4.7	51	-4.6	4.1	9.73	1.2855	---	---	0.00	207	6	100.0	10
01/28/22	4:40 a	1.4	1.4	1.3	87	-0.5	0.0	---	0.00	0.0	---	1.4	1.3	1.3	---	1029.1	0.00	0.0	---	---	---	0.118	0.000	4.7	51	-4.6	4.1	9.73	1.2857	---	---	0.00	207	6	100.0	10
01/28/22	4:50 a	1.3	1.3	1.3	87	-0.6	0.0	---	0.00	0.0	---	1.3	1.2	1.2	---	1029.1	0.00	0.0	---	---	---	0.118	0.000	4.6	51	-4.7	4.0	9.74	1.2860	---	---	0.00	206	6	100.0	10
01/28/22	5:00 a	1.3	1.3	1.3	88	-0.5	0.0	---	0.00	0.0	---	1.3	1.2	1.2	---	1029.0	0.00	0.0	---	---	---	0.118	0.000	4.6	52	-4.5	3.9	9.94	1.2860	---	---	0.00	208	6	100.0	10
01/28/22	5:10 a	1.3	1.3	1.2	88	-0.5	0.0	---	0.00	0.0	---	1.3	1.2	1.2	---	1028.9	0.00	0.0	---	---	---	0.118	0.000	4.5	52	-4.5	3.9	9.95	1.2862	---	---	0.00	207	6	100.0	10
01/28/22	5:20 a	1.3	1.3	1.2	88	-0.5	0.0	W	0.00	0.9	W	1.3	1.2	1.2	---	1028.9	0.00	0.0	---	---	---	0.118	0.000	4.4	52	-4.6	3.8	9.95	1.2864	---	---	0.00	207	6	100.0	10
01/28/22	5:30 a	1.1	1.2	1.1	87	-0.8	0.0	---	0.00	0.0	---	1.1	0.9	0.9	---	1028.8	0.00	0.0	---	---	---	0.120	0.000	4.4	52	-4.6	3.8	9.95	1.2866	---	---	0.00	207	6	100.0	10
01/28/22	5:40 a	1.1	1.1	1.1	84	-1.3	0.0	---	0.00	0.0	---	1.1	0.9	0.9	---	1028.9	0.00	0.0	---	---	---	0.120	0.000	4.4	52	-4.6	3.8	9.95	1.2866	---	---	0.00	206	6	100.0	10
01/28/22	5:50 a	1.2	1.2	1.1	84	-1.2	0.0	---	0.00	0.0	---	1.2	1.0	1.0	---	1028.8	0.00	0.0	---	---	---	0.119	0.000	4.3	52	-4.7	3.8	9.95	1.2869	---	---	0.00	207	6	100.0	10
01/28/22	6:00 a	1.2	1.3	1.2	83	-1.3	0.0	---	0.00	0.0	---	1.2	1.1	1.1	---	1028.7	0.00	0.0	---	---	---	0.119	0.000	4.3	52	-4.7	3.8	9.95	1.2867	---	---	0.00	208	6	100.0	10
01/28/22	6:10 a	1.3	1.3	1.2	84	-1.1	0.0	---	0.00	0.0	---	1.3	1.1	1.1	---	1028.6	0.00	0.0	---	---	---	0.118	0.000	4.3	52	-4.7	3.7	9.96	1.2869	---	---	0.00	208	6	100.0	10
01/28/22	6:20 a	1.3	1.3	1.2	85	-1.0	0.0	---	0.00	0.0	---	1.3	1.1	1.1	---	1028.6	0.00	0.0	---	---	---	0.118	0.000	4.3	53	-4.5	3.7	10.15	1.2868	---	---	0.00	207	6	100.0	10
01/28/22	6:30 a	1.2	1.3	1.2	85	-1.0	0.0	---	0.00	0.0	---	1.2	1.1	1.1	---	1028.7	0.00	0.0	---	---	---	0.119	0.000	4.2	53	-4.5	3.7	10.15	1.2872	---	---	0.00	207	6	100.0	10
01/28/22	6:40 a	1.2	1.2	1.1	85	-1.1	0.0	---	0.00	0.0	---	1.2	1.0	1.0	---	1028.7	0.00	0.0	---	---	---	0.119	0.000	4.2	53	-4.5	3.7	10.15	1.2872	---	---	0.00	206	6	100.0	10
01/28/22	6:50 a	1.1	1.2	1.0	86	-1.0	0.0	---	0.00	0.0	---	1.1	0.9	0.9	---	1028.7	0.00	0.0	---	---	---	0.120	0.000	4.2	53	-4.6	3.6	10.15	1.2875	---	---	0.00	208	6	100.0	10
01/28/22	7:00 a	1.0	1.1	1.0	85	-1.2	0.0	---	0.00	0.0	---	1.0	0.8	0.8	---	1028.9	0.00	0.0	---	---	---	0.120	0.000	4.1	53	-4.6	3.6	10.15	1.2879	---	---	0.00	205	6	100.0	10
01/28/22	7:10 a	1.1	1.3	1.1	85	-1.1	0.0	---	0.00	0.0	---	1.1	0.9	0.9	---	1028.7	0.00	0.0	---	---	---	0.120	0.000	4.1	53	-4.6	3.6	10.15	1.2877	---	---	0.00	206	6	100.0	10
01/28/22	7:20 a	1.4	1.7	1.3	83	-1.1	0.0	---	0.00	0.0	---	1.4	1.3	1.3	---	1028.7	0.00	0.0	---	---	---	0.117	0.000	4.1	53	-4.7	3.5	10.15	1.2880	---	---	0.00	207	6	100.0	10
01/28/22	7:30 a	1.7	1.8	1.7	83	-0.9	0.0	---	0.00	0.0	---	1.7	1.6	1.6	---	1028.7	0.00	0.0	---	---	---	0.115	0.000	4.0	53	-4.7	3.4	10.15	1.2882	---	---	0.00	205	6	100.0	10
01/28/22	7:40 a	1.7	1.8	1.5	84	-0.7	0.0	---	0.00	0.0	---	1.7	1.6	1.6	---	1028.8	0.00	0.0	---	---	---	0.116	0.000	4.0	53	-4.7	3.4	10.15	1.2884	---	---	0.00	208	6	100.0	10
01/28/22	7:50 a	1.4	1.5	1.3	85	-0.9	0.0	---	0.00	0.0	---	1.4	1.3	1.3	---	1028.8	0.00	0.0	---	---	---	0.118	0.000	4.0	53	-4.7	3.4	10.15	1.2884	---	---	0.00	208	6	100.0	10
01/28/22	8:00 a	1.3	1.3	1.2	85	-1.0	0.0	---	0.00	0.0	---	1.3	1.1	1.1	---	1028.7	0.00	0.0	---	---	---	0.118	0.000	4.0	54	-4.5	3.5	10.27	1.2882	---	---	0.00	209	6	100.0	10
01/28/22	8:10 a	1.3	1.5	1.3	85	-0.9	0.0	---	0.00	0.0	---	1.3	1.2	1.2	---	1028.9	0.00	0.0	---	---	---	0.118	0.000	4.0	54	-4.5	3.5	10.27	1.2884	---	---	0.00	207	6	100.0	10
01/28/22	8:20 a	1.8	2.2	1.5	85	-0.5	0.4	ENE	0.27	1.8	NE	1.8	1.7	1.7	---	1028.9	0.00	0.0	---	---	---	0.115	0.000	4.1	54	-4.4	3.5	10.26	1.2881	---	---	0.00	208	6	100.0	10
01/28/22	8:30 a	2.4	2.5	2.2	83	-0.2	0.9	ENE	0.54	2.2	ENE	2.1	2.3	1.9	---	1028.9	0.00	0.0	---	---	---	0.111	0.000	4.1	54	-4.4	3.6	10.26	1.2879	---	---	0.00	209	6	100.0	10
01/28/22	8:40 a	2.6	2.7	2.4	83	0.0	0.0	ENE	0.00	2.2	ENE	2.6	2.5	2.5	---	1029.0	0.00	0.0	---	---	---	0.109	0.000	4.3	54	-4.2	3.7	10.26	1.2872	---	---	0.00	206	6	100.0	10
01/28/22	8:50 a	2.4	2.6	2.3	86	0.3	0.9	ENE	0.54	1.8	E	2.1	2.3	2.0	---	1029.1	0.00	0.0	---	---	---	0.110	0.000	4.3	55	-3.9	3.8	10.45	1.2869	---	---	0.00	209	6	100.0	10
01/28/22	9:00 a	2.3	2.3	2.2	86	0.2	0.9	ENE	0.54	2.2	ENE	1.9	2.2	1.8	---	1029.2	0.00	0.0	---	---	---	0.111	0.000	4.5	55	-3.8	3.9	10.45	1.2862	---	---	0.00	209	6	100.0	10
01/28/22	9:10 a	2.5	2.7	2.3	85	0.2	0.4	ENE	0.27	1.8	ENE	2.5	2.4	2.4	---	1029.3	0.00	0.0	---	---	---	0.110	0.000	4.7	55	-3.6	4.1	10.43	1.2855	---	---	0.00	209	6	100.0	10
01/28/22	9:20 a	2.8	2.8	2.7	85	0.5	0.0	ENE	0.00	0.4	ENE	2.8	2.7	2.7	---	1029.3	0.00	0.0	---	---	---	0.108	0.000	4.8	55	-3.5	4.3	10.42	1.2846	---	---	0.00	207	6	100.0	10
01/28/22	9:30 a	2.9	3.1	2.8	83	0.3	0.4	ENE	0.27	1.8	ENE	2.9	2.8	2.8	---	1029.3	0.00	0.0	---	---	---	0.107	0.000	4.9	55	-3.4	4.4	10.41	1.2840	---	---	0.00	207	6	100.0	10
01/28/22	9:40 a	3.3	3.7	3.1	83	0.7	0.4	E	0.27	1.3	E	3.3	3.2	3.2	---	1029.3	0.00	0.0	---	---	---	0.104	0.000	5.1	56	-3.0	4.6	10.60	1.2831	---	---	0.00	209	6	100.0	10
01/28/22	9:50 a	4.1	4.4	3.7	80	0.9	0.0	E	0.00	0.9	NE	4.1	3.9	3.9	---	1029.4	0.00	0.0	---	---	---	0.099	0.000	5.3	56	-2.7	4.8	10.59	1.2821	---	---	0.00	206	6	100.0	10
01/28/22	10:00 a	4.6	4.9	4.4	80	1.5	0.0	---	0.00	0.0	---	4.6	4.4	4.4	---	1029.5	0.00	0.0	---	---	---	0.095	0.000	5.7	56	-2.4	5.1	10.56	1.2806	---	---	0.00	209	6	100.0	10
01/28/22	10:10 a	5.1	5.2	4.8	77	1.4	0.0	ENE	0.00	0.4	ENE	5.1	4.8	4.8	---	1029.4	0.00	0.0	---	---	---	0.092	0.000	6.1	57	-1.8	5.6	10.63	1.2783	---	---	0.00	209	6	100.0	10
01/28/22	10:20 a	5.2	5.3	5.1	76	1.3	0.0	ENE	0.00	1.8	ENE	5.2	5.0	5.0	---	1029.4	0.00	0.0	---	---	---	0.091	0.000	6.6	58	-1.1	6.1	10.80	1.2757	---	---	0.00	209	6	100.0	10
01/28/22	10:30 a	5.1	5.2	5.1	77	1.4	0.9	ENE	0.54	2.2	ENE	5.1	4.9	4.8	---	1029.5	0.00	0.0	---	---	---	0.092	0.000	7.3	60	0.1	6.9	11.15	1.2717	---	---	0.00	207	6	100.0	10
01/28/22	10:40 a	5.3	5.6	5.2	77	1.6	0.9	ENE	0.54	1.8	NE	5.3	5.1	5.1	---	1029.6	0.00	0.0	---	---	---	0.090	0.000	8.6	64	2.1	8.2	12.00	1.2651	---	---	0.00	209	6	100.0	10
01/28/22	10:50 a	5.7	5.8	5.6	76	1.8	0.9	ENE	0.54	2.7	ENE	5.7	5.5	5.5	---	1029.4	0.00	0.0	---	---	---	0.088	0.000	10.2	65	3.9	9.9	12.16	1.2562	---	---	0.00	208	6	100.0	10
01/28/22	11:00 a	5.8	6.0	5.8	75	1.7	0.4	ENE	0.27	2.2	NE	5.8	5.6	5.6	---	1029.3	0.00	0.0	---	---	---	0.087	0.000	11.8	64	5.2	11.3	12.02	1.2481	---	---	0.00	208	6	100.0	10
01/28/22	11:10 a	6.2	6.4	6.0	74	1.9	0.9	ENE	0.54	2.2	ENE	6.2	5.9	5.9	---	1029.1	0.00	0.0	---	---	---	0.084	0.000	13.5	65	7.0	12.9	12.20	1.2391	---	---	0.00	209	6	100.0	10
01/28/22	11:20 a	6.7	7.1	6.4	69	1.4	0.4	ENE	0.27	2.7	NE	6.7	6.4	6.4	---	1028.9	0.00	0.0	---	---	---	0.081	0.000	15.2	63	8.2	14.6	11.66	1.2305	---	---	0.00	209	6	100.0	10
01/28/22	11:30 a	7.5	7.8	7.2	63	0.9	0.9	ENE	0.54	2.7	ENE	7.5	7.1	7.1	---	1028.7	0.00	0.0	---	---	---	0.075	0.000	16.8	61	9.3	16.2	11.25	1.2224	---	---	0.00	208	6	100.0	10
01/28/22	11:40 a	8.1	8.3	7.8	53	-1.0	0.9	ENE	0.54	2.2	ENE	8.1	7.4	7.4	---	1028.7	0.00	0.0	---	---	---	0.071	0.000	18.2	58	9.8	17.5	10.75	1.2163	---	---	0.00	209	6	100.0	10
01/28/22	11:50 a	8.6	8.8	8.3	39	-4.6	1.3	ESE	0.80	4.9	ESE	8.2	7.8	7.4	---	1028.4	0.00	0.0	---	---	---	0.068	0.000	19.1	56	10.1	18.5	10.42	1.2118	---	---	0.00	208	6	100.0	10
01/28/22	12:00 p	9.0	9.2	8.8	39	-4.2	1.3	ESE	0.80	4.0	E	8.7	8.2	7.8	---	1028.6	0.00	0.0	---	---	---	0.065	0.000	19.9	54	10.3	19.3	10.04	1.2085	---	---	0.00	208	6	100.0	10
01/28/22	12:10 p	9.3	9.3	9.2	46	-1.8	1.8	E	1.07	4.5	ESE	8.6	8.6	7.8	---	1028.3	0.00	0.0	---	---	---	0.063	0.000	20.7	54	11.1	20.1	9.98	1.2040	---	---	0.00	208	6	100.0	10
01/28/22	12:20 p	9.3	9.3	9.2	49	-0.9	1.3	ENE	0.80	2.7	ESE	9.0	8.6	8.3	---	1028.1	0.00	0.0	---	---	---	0.063	0.000	21.7	54	12.0	21.1	9.93	1.1989	---	---	0.00	209	6	100.0	10
01/28/22	12:30 p	9.1	9.2	9.1	49	-1.1	0.9	E	0.54	1.8	NE	9.1	8.4	8.4	---	1028.2	0.00	0.0	---	---	---	0.064	0.000	22.8	52	12.5	22.7	9.59	1.1939	---	---	0.00	207	6	100.0	10
01/28/22	12:40 p	9.2	9.3	9.2	49	-1.0	0.9	ENE	0.54	1.8	E	9.2	8.6	8.6	---	1028.1	0.00	0.0	---	---	---	0.063	0.000	23.7	51	13.0	23.7	9.36	1.1896	---	---	0.00	208	6	100.0	10
01/28/22	12:50 p	9.3	9.3	9.2	50	-0.6	0.9	ENE	0.54	2.2	ENE	9.3	8.6	8.6	---	1028.1	0.00	0.0	---	---	---	0.063	0.000	24.6	49	13.2	24.5	9.02	1.1858	---	---	0.00	207	6	100.0	10
01/28/22	1:00 p	9.2	9.2	9.1	49	-1.0	1.3	ENE	0.80	6.3	SSE	8.9	8.5	8.2	---	1028.0	0.00	0.0	---	---	---	0.064	0.000	25.3	48	13.5	25.1	8.90	1.1826	---	---	0.00	209	6	100.0	10
01/28/22	1:10 p	9.6	10.0	9.2	46	-1.5	0.9	SSW	0.54	5.4	SSE	9.6	8.9	8.9	---	1027.9	0.00	0.0	---	---	---	0.061	0.000	25.7	47	13.5	25.4	8.69	1.1809	---	---	0.00	208	6	100.0	10
01/28/22	1:20 p	10.0	10.1	9.9	45	-1.4	0.4	ENE	0.27	2.2	NE	10.0	9.3	9.3	---	1027.9	0.00	0.0	---	---	---	0.058	0.000	25.9	46	13.4	25.7	8.48	1.1799	---	---	0.00	209	6	100.0	10
01/28/22	1:30 p	9.7	9.9	9.6	46	-1.4	0.4	E	0.27	2.2	NE	9.7	9.0	9.0	---	1027.8	0.00	0.0	---	---	---	0.060	0.000	26.3	45	13.4	25.9	8.36	1.1785	---	---	0.00	209	6	100.0	10
01/28/22	1:40 p	9.6	9.7	9.6	45	-1.8	0.0	E	0.00	1.3	E	9.6	8.9	8.9	---	1027.8	0.00	0.0	---	---	---	0.061	0.000	26.4	45	13.5	26.1	8.36	1.1780	---	---	0.00	208	6	100.0	10
01/28/22	1:50 p	9.6	9.7	9.4	45	-1.8	0.9	ENE	0.54	2.7	E	9.6	8.9	8.9	---	1027.7	0.00	0.0	---	---	---	0.061	0.000	26.4	44	13.2	26.1	8.16	1.1780	---	---	0.00	208	6	100.0	10
01/28/22	2:00 p	9.6	9.6	9.4	44	-2.1	0.4	ENE	0.27	1.3	ENE	9.6	8.8	8.8	---	1027.6	0.00	0.0	---	---	---	0.061	0.000	26.4	43	12.8	25.9	8.05	1.1786	---	---	0.00	208	6	100.0	10
01/28/22	2:10 p	9.6	9.6	9.6	44	-2.1	0.9	ENE	0.54	2.2	ENE	9.6	8.9	8.9	---	1027.6	0.00	0.0	---	---	---	0.061	0.000	26.3	43	12.8	25.8	8.05	1.1788	---	---	0.00	209	6	100.0	10
01/28/22	2:20 p	9.8	9.9	9.6	45	-1.6	0.4	E	0.27	1.3	ESE	9.8	9.1	9.1	---	1027.6	0.00	0.0	---	---	---	0.059	0.000	26.5	43	12.9	26.0	8.05	1.1780	---	---	0.00	208	6	100.0	10
01/28/22	2:30 p	10.1	10.2	9.9	45	-1.4	0.4	ENE	0.27	1.3	E	10.1	9.3	9.3	---	1027.4	0.00	0.0	---	---	---	0.057	0.000	26.7	42	12.7	26.2	7.85	1.1771	---	---	0.00	207	6	100.0	10
01/28/22	2:40 p	10.3	10.4	10.2	44	-1.4	0.0	ENE	0.00	0.9	ENE	10.3	9.5	9.5	---	1027.4	0.00	0.0	---	---	---	0.056	0.000	26.7	41	12.3	26.0	7.75	1.1778	---	---	0.00	209	6	100.0	10
01/28/22	2:50 p	10.6	10.8	10.4	41	-2.2	0.0	WSW	0.00	1.8	WNW	10.6	9.6	9.6	---	1027.4	0.00	0.0	---	---	---	0.054	0.000	26.3	41	12.0	25.7	7.75	1.1794	---	---	0.00	208	6	100.0	10
01/28/22	3:00 p	10.9	11.1	10.7	38	-2.9	0.9	SW	0.54	3.1	WSW	10.9	9.8	9.8	---	1027.4	0.00	0.0	---	---	---	0.052	0.000	25.6	40	11.0	24.9	7.59	1.1833	---	---	0.00	209	6	100.0	10
01/28/22	3:10 p	11.1	11.1	10.9	37	-3.1	1.3	SSW	0.80	3.6	SSW	11.0	9.9	9.9	---	1027.4	0.00	0.0	---	---	---	0.051	0.000	24.7	40	10.2	24.1	7.62	1.1876	---	---	0.00	207	6	100.0	10
01/28/22	3:20 p	10.9	11.0	10.9	37	-3.2	0.9	S	0.54	3.6	SSW	10.9	9.8	9.8	---	1027.3	0.00	0.0	---	---	---	0.051	0.000	23.7	40	9.3	23.1	7.66	1.1923	---	---	0.00	209	6	100.0	10
01/28/22	3:30 p	10.9	11.0	10.9	38	-2.8	0.9	SSW	0.54	3.1	S	10.9	9.9	9.9	---	1027.1	0.00	0.0	---	---	---	0.051	0.000	22.7	40	8.4	22.0	7.69	1.1970	---	---	0.00	207	6	100.0	10
01/28/22	3:40 p	11.1	11.2	10.9	38	-2.7	0.9	SSW	0.54	2.7	SSE	11.1	9.9	9.9	---	1027.1	0.00	0.0	---	---	---	0.051	0.000	21.8	40	7.6	20.7	7.72	1.2013	---	---	0.00	208	6	100.0	10
01/28/22	3:50 p	11.1	11.2	11.1	39	-2.3	0.4	SSW	0.27	2.2	SSW	11.1	10.1	10.1	---	1027.1	0.00	0.0	---	---	---	0.050	0.000	21.1	40	7.0	19.7	7.75	1.2047	---	---	0.00	208	6	100.0	10
01/28/22	4:00 p	10.9	11.1	10.7	40	-2.2	0.4	NNE	0.27	1.3	NNE	10.9	9.9	9.9	---	1027.1	0.00	0.0	---	---	---	0.051	0.000	20.4	40	6.3	19.1	7.78	1.2083	---	---	0.00	208	6	100.0	10
01/28/22	4:10 p	10.7	10.7	10.6	43	-1.4	0.4	ENE	0.27	1.8	ENE	10.7	9.8	9.8	---	1027.0	0.00	0.0	---	---	---	0.053	0.000	19.7	40	5.7	18.4	7.80	1.2113	---	---	0.00	209	6	100.0	10
01/28/22	4:20 p	10.3	10.6	10.1	45	-1.2	0.4	ENE	0.27	1.8	NE	10.3	9.5	9.5	---	1026.9	0.00	0.0	---	---	---	0.056	0.000	19.1	40	5.2	17.7	7.82	1.2141	---	---	0.00	209	6	100.0	10
01/28/22	4:30 p	9.9	10.1	9.9	43	-2.1	0.4	ENE	0.27	1.8	ENE	9.9	9.2	9.2	---	1026.8	0.00	0.0	---	---	---	0.058	0.000	18.5	40	4.6	17.1	7.84	1.2169	---	---	0.00	208	6	100.0	10
01/28/22	4:40 p	9.9	9.9	9.8	44	-1.8	0.0	NE	0.00	0.4	NE	9.9	9.2	9.2	---	1026.9	0.00	0.0	---	---	---	0.059	0.000	17.9	40	4.1	16.5	7.85	1.2197	---	---	0.00	209	6	100.0	10
01/28/22	4:50 p	9.9	9.9	9.8	44	-1.8	0.0	E	0.00	0.4	E	9.9	9.2	9.2	---	1026.8	0.00	0.0	---	---	---	0.059	0.000	17.4	40	3.7	15.9	7.85	1.2220	---	---	0.00	209	6	100.0	10
01/28/22	5:00 p	9.9	9.9	9.8	43	-2.1	0.0	SE	0.00	0.4	SE	9.9	9.1	9.1	---	1026.5	0.00	0.0	---	---	---	0.059	0.000	16.9	40	3.2	15.4	7.85	1.2243	---	---	0.00	209	6	100.0	10
01/28/22	5:10 p	9.7	9.8	9.7	43	-2.3	0.4	ESE	0.27	2.7	S	9.7	8.9	8.9	---	1026.3	0.00	0.0	---	---	---	0.060	0.000	16.3	40	2.7	14.8	7.85	1.2268	---	---	0.00	208	6	100.0	10
01/28/22	5:20 p	9.6	9.7	9.5	45	-1.8	0.9	SSW	0.54	2.2	SSE	9.6	8.9	8.9	---	1026.6	0.00	0.0	---	---	---	0.061	0.000	15.8	40	2.2	14.3	7.85	1.2297	---	---	0.00	209	6	100.0	10
